text,ai_category,label,ai_reason,extracted_salary,extracted_pos"📢📢THÔNG BÁO TUYỂN  NỮ LỚN TUỔI LÀM TẠI KHO ĐÀ NẴNG
"1 Nam từ 16h-22h
1 Nam từ 17h-23h
-Lương 20-26k/tiếng ( lương cao nếu đã từng đi làm)+ thưởng( chắc chắn có) + 1 buổi ăn tại quán.
- Tháng được off 1 -2 ngày ( có thể nghỉ thêm nếu có việc riêng và báo trước 4 ngày)
*Tạo điều kiện cho các bạn sinh viên làm thêm, nhân viên gắng bó lâu dài có đãi ngộ. Làm đủ 12 tháng được thưởng thêm tháng 13.
*Môi trường làm việc vui vẻ, thoải mái, thân thiện.
Bạn nào có nhu cầu làm việc lâu dài thật sự vui lòng inbox hoặc liên hệ sđt 
0903550903 a.Tín
 Địa chỉ 12 Phan đăng lưu",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Địa chỉ 12 Phan đăng lưu' mà không có tên đường hoặc số nhà đầy đủ), yêu cầu liên hệ qua inbox/sđt nhưng không cung cấp số điện thoại rõ ràng",20-26k/tiếng,Nhân viên phục vụ
"CẦN 3 CHỊ TRUNG TUỔI LÀM TRƯỚC VÀ SAU TẾT TẠI #HẢICHÂU #THANHKHÊ #CẨMLỆ 
💎8H-17H(NGHỈ TRƯA 2H)💎
☘️8TRIỆU/THÁNG(+THƯỞNG)☘️
LIÊN HỆ SDT/ZALO: 0898.404.935",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi khu vực Cẩm Lệ, Hải Châu, Thanh Khê), yêu cầu liên hệ qua Zalo/SĐT nhưng không cung cấp số điện thoại cụ thể",8 triệu,Làm trước và sau tết
"✨ BA HƯNG BAKERY – TÌM ĐỒNG ĐỘI TINH TẾ ✨
Không ồn ào, không phô trương — chỉ đơn giản là chúng mình muốn mời bạn về chung một đội.
Nơi mỗi ngày đều thơm mùi bánh mới và đầy năng lượng tích cực.
💼 Vị trí hiện mở:
• Kế toán nội bộ
• Nhân viên Designer ( biết quay video)
• Giám sát cửa hàng
• Thợ bánh (bông lan / bánh bao) có kinh nghiệm
• Nhân viên Phụ giao hàng (có bằng B2)
• Quản lý cửa hàng tại khu vực Điện Bàn, Hội An, Cẩm Lệ, Ngũ Hành Sơn, Sơn Trà 
• Nhân viên bán hàng
🌟 Chúng mình thích những bạn:
- Chỉn chu – chủ động – làm việc có tâm.
- Và quan trọng nhất: muốn gắn bó và phát triển lâu dài cùng Ba Hưng.
📩 Gửi CV về: hr.bahungbakery@gmail.com
📞 Hotline: 0918 504596
🥐 Muốn tìm chỗ vui vẻ, đồng nghiệp dễ thương, bánh thơm mỗi ngày?
Comment “📩” hoặc inbox liền nghen.
Biết đâu vô cái hợp liền tay 😚💛",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'khu vực' hoặc 'tại' mà không có tên đường/số nhà), yêu cầu inbox riêng (comment hoặc inbox) mà không có số điện thoại liên hệ rõ ràng",,"Kế toán nội bộ, Nhân viên Designer, Giám sát cửa hàng, Thợ bánh, Nhân viên Phụ giao hàng, Quản lý cửa hàng, Nhân viên bán hàng"
"🌸 Tết đến nơi rồi, còn lăn tăn gì nữa mà không ""chốt đơn"" bạn ơi
📌 𝐖𝐢𝐧𝐌𝐚𝐫𝐭+ 𝐜𝐚́𝐜 𝐭𝐢̉𝐧𝐡 𝐐𝐮𝐚̉𝐧𝐠 𝐓𝐫𝐢̣ - 𝐇𝐮𝐞̂́ - Đ𝐚̀ 𝐍𝐚̆̃𝐧𝐠 - 𝐐𝐮𝐚̉𝐧𝐠 𝐍𝐚𝐦 tìm đồng đội - ứng tuyển nhận ngay mức thu nhập hấp dẫn - 100% lương thử việc và thưởng KPI cùng ""full"" bộ quyền lợi khác
     1️⃣ 𝐂𝐮̛̉𝐚 𝐡𝐚̀𝐧𝐠 𝐭𝐫𝐮̛𝐨̛̉𝐧𝐠
       - Tốt nghiệp từ THPT
       - Có kinh nghiệm ở vị trí tương đương, đặc biệt ở ngành bán lẻ
     2️⃣ 𝐍𝐡𝐚̂𝐧 𝐯𝐢𝐞̂𝐧 𝐁𝐚́𝐧 𝐡𝐚̀𝐧𝐠
       - Từ đủ 18 - 40t, Không yêu cầu kinh nghiệm
       - Có sức khỏe tốt, yêu thích bán hàng 
       - Có thể làm việc xoay ca sáng - chiều (6h - 14h30; 14h - 22h30)
Ứng tuyển tại 🌐 https://forms.gle/PCUBks44LiZUoyZH9 hoặc gửi CV qua Mail 💌daodtt@winmart.masangroup.com
Liên hệ: ☎️ 0388.187.996 - Trúc Đào",RECRUITMENT,0,[AUTO-FILTER] Chứa từ khóa rủi ro cao: chốt đơn,,
"Cần Gấp Nữ Phụ Bán Hàng Tại Kho Đà Nẵng  
TG:  8h-5h ( tháng 8tr) 
LH: 0931.992.167 Được Nhận Việc Ngay",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Kho Đà Nẵng'), yêu cầu liên hệ qua số điện thoại nhưng không cung cấp thông tin liên lạc đầy đủ (chỉ có số điện thoại)",8 triệu,Phụ bán hàng
"CẦN NGƯỜI GẤP
Tuyển nhân viên làm việc tại cửa hàng
🔸Nhân viên bán hàng: 5
🔸Nhân viên báo giá và chốt đơn: 2
🔸Nhân viên chăm sóc khách hàng: 2
🔸Quản lý: 1
📌 Độ tuổi: + Nữ: 20 - 50t
                     + Nam: 20 - 30t
📌 Thu nhập: 8 - 12tr + thưởng
Không yêu cầu ngoại hình, bằng cấp, nhiệt tình và chăm chỉ. Được đào tạo miễn phí 
📞Liên hệ: sđt 0904.087.425  Zalo hoặc inbox ( Ưu tiên cho những ai liên hệ trực tiếp)",RECRUITMENT,0,[AUTO-FILTER] Chứa từ khóa rủi ro cao: chốt đơn,,
"#VIỆCLÀMĐÀNẴNG
ĐẠI LÝ HÀNG TIÊU DÙNG CÁC LOẠI CẦN GẤP 3 NỮ LÀM VIỆC TẠI ĐÀ NẴNG 
👉#Côngviệc: Bán hàng , báo giá, kiểm tra đơn hàng,dọn dẹp và giao hàng cho khách 
#Tuổi 22 tuổi -50 tuổi (nữ)
👉#Yêucầu: vui vẻ, hòa đồng và luôn chịu khó trong công việc 
💲Thu nhập: 8tr /thg + thưởng
⏰#Thờigian: 7h30-11h
                          13h30-17h  CN lễ nghỉ 
☎️: gọi trực tiếp 0774764887  
                        👉không ib👈",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua điện thoại nhưng không cung cấp số điện thoại rõ ràng (chỉ ghi 'gọi trực tiếp 0774764887') và có yêu cầu không ib",8tr/tháng,"Bán hàng, báo giá, kiểm tra đơn hàng, dọn dẹp và giao hàng"
"Cần nam nữ trên 19t hết học bán mỹ phẩm tại hải châu đn.
Làm .7g45 đến 4g ( có xoay ca theo mong muốn)
Tháng nghĩ 4 ngày
Tiền.8tr 
Lh chị .0777541601",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'hải châu đn'), yêu cầu liên hệ qua ib/chị (không có số điện thoại rõ ràng), thời gian làm việc không rõ ràng, mức lương cao bất thường so với mô tả sơ sài",8tr,Bán mỹ phẩm
"🌼 CẦN NGƯỜI LÀM VIỆC Ở ĐÀ NẴNG 🌼
- Cần nhiều vị trí ( liên hệ ) 
- Thời gian làm việc : 8h00 đến 17h00      
          • Sáng  : 8h00 - 11h30
          • Chiều : 13h30 - 17h00
- Thu Nhập : Fulltime : 8 triệu
                       Partime : 4 triệu 
- Yêu cầu : 20 tuổi trở lên, thái độ tốt, hợp tác và phối hợp làm việc
❌ Không nhận sinh viên 
- ☎️  IB TRỰC TIẾP HOẶC TRAO ĐỔI ZALO               
          0393564395 (chị Thuỷ )",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua ib/zalo mà không có số điện thoại cụ thể (chỉ có số zalo nhưng không nêu rõ là số điện thoại)","8 triệu (fulltime), 4 triệu (parttime)",Không rõ vị trí công việc
"🌹 TÌM ĐỒNG ĐỘI LÀM VIỆC TẠI ĐN 🌹
• Khu vực :  Hải Châu, Cẩm Lệ, Thanh Khê
         • Độ tuổi : 24 - 55 tuổi 
         • Ưu tiên : sv ra trường, bộ đội ra quân
🥀 Thời gian :
             Sáng  :  8h00 - 11H00
             Chiều : 13h30 - 16H30
       👉🏻 Buổi trưa có 2h nghỉ ngơi
       👉🏻 Tự sắp xếp theo lịch của bạn
      ❗️  Nghỉ thì báo trước 1 ngày 
💋  Thu nhập : 5 triệu - 10 triệu / Tháng ( trao đổi )   
📍 Trao đổi công việc : 039 3564395",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực' và 'Tại Đà Nẵng'), yêu cầu trao đổi công việc qua số điện thoại nhưng không cung cấp địa chỉ rõ ràng",5 triệu - 10 triệu / Tháng,Đồng đội làm việc tại ĐN
"🔥BỔ SUNG THÊM NAM NỮ LÀM GIỜ HÀNH CHÍNH 
🍄 Khu vực:   ĐÀ NẴNG 
    - Làm từ 7h45h- 16h30 ( nghỉ trưa tiếng rưỡi) 
    - Tuần nghỉ 1ngày  ,lễ tết được nghỉ
    *Yêu cầu:    từ 20t  __50 tuổi  
                        chăm chỉ, chịu khó.
 💰 TN cơ bản:  8,5 triệu đến 12 triệu  + thưởng
☎️  Cần việc gọi trực tiếp sđt ( zalo) 0762533389 để nhận #việc",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực: ĐÀ NĂNG'), yêu cầu liên hệ qua Zalo mà không cung cấp số điện thoại","8,5 triệu đến 12 triệu",Làm giờ hành chính (Nam/Nữ)
"Hiện tại em cần 2 chị làm việc nghiêm túc tại #Đà_Nẵng
8h đến 16h 45.
8tr/ th 
Gọi em ngay 0935.760.516",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu gọi điện nhưng không cung cấp số điện thoại đầy đủ (chỉ có 0935.760.516 mà không có mã vùng)",8tr/th,Làm việc nghiêm túc tại Đà Nẵng (chưa rõ công việc cụ thể)
"CÔNG VIỆC BÁN HÀNG - CHỐT ĐƠN - XỬ LÝ ĐƠN HÀNG TẠI CHỖ 
⏰ Thời gian : 8h - 16h30 hàng ngày. tuần nghỉ 1 ngày 
✅ YÊU CẦU: NỮ LÀM LÂU DÀI 
. 22 - 45 tuổi.
• Trung thực,Sạch sẻ, siêng năng,
💼 QUYỀN LỢI:
• 💰💰8 - 12tr/ tháng + thưởng, có sự thăng tiến cao
• Môi trường làm việc chuyên nghiệp, cơ hội phát triển bản thân
LIÊN HỆ SĐT: 0788.595.864 ( GẶP LIÊN )",RECRUITMENT,0,[AUTO-FILTER] Chứa từ khóa rủi ro cao: chốt đơn,,
"💥💥💥NHÂN DỊP KHAI TRƯƠNG SẢN PHẨM MỚI CẦN NGƯỜI BÁN HÀNG TẠI CỬA HÀNG ĐÀ NẴNG CHO KHÁCH VIỆT VÀ NƯỚC NGOÀI :
(Xoay ca và cả ngày) Nhận tiền theo ngày : 150k - 250k
👉 Yêu cầu: Siêng năng và chăm chỉ.
- LIÊN HỆ: 0888923409 và gặp trực tiếp anh Quyền
(Zalo: 0888923409)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua Zalo mà không cung cấp số điện thoại",150k - 250k,Người bán hàng tại cửa hàng
"Quán lẩu nướng Đậu Đậu
👉 TUYỂN NHÂN VIÊN 👈
Công việc : 
✅ Phục vụ 
✅ Yêu cầu: Từ 18t trở lên
Chăm chỉ, siêng năng, chịu khó
✅ Thời gian làm việc: xoay ca
 ⏰ Ca Tối 17h-21h và 18h-22h
        Lương 20k/1h
         Bao ăn 1 bữa tại quán
Địa chỉ: 07 phan tứ- ngũ hành sơn- Đà Nẵng
☎️ Liên hệ: 0905693259 (zalo) hoặc gửi tn trực tiếp qua fb",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi '07 phan tứ- ngũ hành sơn- Đà Nẵng' nhưng thiếu thông tin số nhà, tên đường rõ ràng), yêu cầu liên hệ qua Zalo hoặc fb mà không có số điện thoại cụ thể",20k/h,Phục vụ
🔥CENTRAL PLAYERS – THÔNG BÁO TUYỂN DỤNG,RECRUITMENT,0,"Không có địa chỉ cụ thể hoặc tên thương hiệu rõ ràng, chỉ ghi 'Khu vực Cẩm Lệ', 'Tại Đà Nẵng' và yêu cầu liên hệ qua ib/inbox mà không có số điện thoại",,
"📍 Địa điểm làm việc: Quận Sơn Trà – TP. Đà Nẵng
🕒 Thời gian làm việc:
 • Sáng: 8h30 – 11h00
 • Chiều: 15h00 – 19h30
⸻
🔍 MÔ TẢ CÔNG VIỆC
 • Tiếp đón và hướng dẫn khách hàng, học viên
 • Quản lý lịch dạy, lớp học, sắp xếp lịch làm việc cho giáo viên
 • Quản lý hồ sơ học viên, theo dõi công việc hành chính tại trung tâm
 • Hỗ trợ truyền thông, chăm sóc khách hàng và báo cáo tình hình hoạt động
⸻
🎯 YÊU CẦU ỨNG VIÊN
 • Giới tính: Nữ, độ tuổi từ 25-35tuổi
 • Ngoại hình ưa nhìn, giao tiếp tốt
 • Ưu tiên các bạn Giỏi Slae khéo ăn nói ,  Tốt nghiệp ngành Marketing, Quản trị kinh doanh , tài chính , 
 • Hoặc các ngành khác có liên quan đến kinh tế ,  chăm sóc khách hàng/dịch vụ giáo dục , sale bán hàng cả sư phạm . 
 • Ưu tiên ứng viên có kinh nghiệm quản lý trung tâm giáo dục hoặc đã làm lễ tân tại các đơn vị đào tạo
 • Nhanh nhẹn, có trách nhiệm, biết sử dụng các phần mềm văn phòng cơ bản (Excel, Word…)
⸻
💰 CHẾ ĐỘ & QUYỀN LỢI
 • Mức lương hấp dẫn (sẽ trao đổi cụ thể khi phỏng vấn)
 • Làm việc trong môi trường giáo dục thân thiện, chuyên nghiệp
 • Có cơ hội phát triển lên vị trí cao hơn nếu gắn bó lâu dài
⸻
📱 Liên hệ Zalo/Call: 0977 041 741 (để gửi CV hoặc đặt lịch phỏng vấn)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi ""Quận Sơn Trà – TP. Đà Nẵng""), yêu cầu liên hệ qua Zalo/Call mà không cung cấp số điện thoại cụ thể",,Lễ tân / Quản lý lớp học / Hỗ trợ truyền thông / Chăm sóc khách hàng
"Cần tuyển lễ tân NỮ TUỔI TỪ 21 -36 TUỔI cho trung tâm năng khiếu giáo dục ở  Sơn Trà Đà Nẵng   . Không cần có kinh nghiệm sẽ được hướng dẫn . Lương cao  cộng thưởng và hoa hồng  và được nghỉ ngày chủ nhật . Khung giờ có thể làm theo ca hoặc full time 
Sáng 8h 30 -11h chiều 15h -20h 
📱 Liên hệ Zalo/Call: 0977 041 741 (để gửi CV hoặc đặt lịch phỏng vấn)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Sơn Trà Đà Nẵng'), yêu cầu liên hệ qua Zalo/Call nhưng không cung cấp số điện thoại cụ thể (chỉ có mã số), thiếu thông tin liên hệ rõ ràng",Lương cao,Lễ tân
"Cty bổ sung thêm nữ bán hàng tiêu dùng,đamg mở rộng thị trường khắp các tỉnh thành.
LH☎️ 0905725449 gặp trực tiếp để được hỗ trợ cv.
⏰: Sáng 8 giờ đến 11 giờ 30 phút 
      Chiều từ 13 giờ 30 phút đến 17g.
   ( Chủ nhật và lễ nghỉ)
  Tuổi từ 30 đến 45 nhé ❤️☎️⏰🏃🚴🚗",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ trực tiếp qua điện thoại nhưng không cung cấp số điện thoại rõ ràng (chỉ ghi 'LH☎️ 0905725449 gặp trực tiếp'), thiếu thông tin công việc cụ thể (chỉ nói 'nữ bán hàng tiêu dùng')",,Bán hàng tiêu dùng
"ACE nào ở Đà Nẵng - Hội An có nhu cầu làm BĐS liên hệ mình. Làm thêm cũng được. Ở quận nào bán nhà quận đấy. Đào tạo chuyên nghiệp, miễn phí 100%. HH tối thiểu 36tr/vụ 📣 0916.248.305",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Đà Nẵng - Hội An'), yêu cầu liên hệ qua tin nhắn riêng (Ib/Inbox) mà không có số điện thoại rõ ràng",36tr/vụ,BĐS
"🌟CẦN NGƯỜI BÁN HÀNG MỸ PHẨM
- Thời gian: 8h00-11h30  |  13h30- 17h00 
- Thu nhập: 8 - 9 triệu
- Làm tại chỗ, hướng dẫn làm việc
- Yêu cầu: Trên 20 tuổi, nghiêm túc , ko còn đi học
- Không yêu cầu kinh nghiệm, 
- Liên hệ TRỰC TIẾP: 0395068573",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại chỗ'), yêu cầu liên hệ trực tiếp qua SĐT nhưng thiếu thông tin địa chỉ cụ thể",8 - 9 triệu,Bán hàng mỹ phẩm
"#EM CẦN 2 CHỊ NỮ PHỤ BÁN HÀNG TIÊU DÙNG >>TẠI:THanh khê & Hải châu
//Thời gian: 8h đến 16h40
//Ưu tiên: từ 25đến 55 tuổi
//Thu nhập: 8  triệu 
>>>Liên hệ ngay: 0966216342☘️",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Thanh Khê & Hải Châu'), yêu cầu liên hệ qua số điện thoại nhưng không cung cấp số điện thoại rõ ràng (chỉ ghi '0966216342☘️')",8 triệu,Phụ bán hàng tiêu dùng
"⚠️CẦN NGƯỜI BÁN TẠI CỬA HÀNG MỸ PHẨM
CẦN NGƯỜI BÁN TẠI CỬA HÀNG MỸ PHẨM
Khu vực : Thanh Khê-Cẩm Lệ-Hải Châu (Đà Nẵng)
⚠️Thời gian  
 • Xoay ca linh hoạt 
       • Ca sáng : 8h00 - 11h30
       • Ca chiều: 13h30 - 17h00
⚠️Thu nhập :
 • 4 triệu 2 - 8 triệu 2 /tháng
 • Có thưởng lễ theo hiệu suất
⚠️Yêu cầu:
 • Độ tuổi : 25 - 50 tuổi
 • Siêng năng, có trách nhiệm, vui vẻ
 • Gắn bó lâu dài 
                 Liên hệ nếu bạn quan tâm ⚠️
            Gọi/Zalo: 039 356 4395 (chị Thuỷ)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực Cẩm Lệ'), chỉ có số điện thoại liên hệ nhưng không có tên thương hiệu rõ ràng",4 triệu 2 - 8 triệu 2 /tháng,Bán tại cửa hàng mỹ phẩm
"☘️VIỆC LÀM ĐÀ NẴNG☘️
CÔNG VIỆC : 
- Hỗ trợ nhân sự làm việc
- Hỗ trợ Khách hàng
- Tư vấn bán hàng
🎯Được hỗ trợ hướng dẫn cách làm việc. 
❤️Yêu cầu
✔️ Nam/Nữ 22 tuổi-28 tuổi (nhận sinh viên đả ra trường )
✔️ Ưu tiên có trình độ trung cấp trở lên
THỜI GIAN:
• Sáng :   8h00 - 11h30
• Chiều : 13h30 - 17h00 
Nghỉ trưa 2 tiếng
 QUYỀN LỢI:
- TN 7.000.000-10.000.000
- Được nghỉ Lễ/CN hàng tuần
 ZALO 0353569711- Gọi trực tiếp",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua Zalo mà không cung cấp số điện thoại",7.000.000-10.000.000,"Hỗ trợ nhân sự làm việc, Hỗ trợ Khách hàng, Tư vấn bán hàng"
"CHI NHÁNH MỚI KHAI TRƯƠNG
#KHUVỰCHỘIAN
#ĐiẹnBan
 #ĐiênNamTrung
#ĐIỆNNGỌC
#CẦN 2 NỮ  Làm Việc lâu dài 
🌻 LÀM GIỜ HÀNH CHÍNH  8h  - 4h 30   về 
#ĐỘTUỔI : 20- 57 TUỔI 
🌻 THU NHẬP  : 7.5 TRiệu- 9.5 TRiệu  + THƯỞNG KHI LÀM  TỐT 
Y/C  NHIỆT TÌNH VUI VẺ TRONG CÔNG VIỆC
☎️ 0347.639247 trực tiếp hoặc zalo  (c Hiêp)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực Cẩm Lệ', 'Tại Đà Nẵng'), yêu cầu liên hệ qua Zalo/ĐT trực tiếp nhưng không cung cấp số điện thoại rõ ràng, thiếu thông tin công việc cụ thể",7.5 triệu - 9.5 triệu,Làm việc lâu dài (không rõ vị trí công việc)
"#CẦN NGƯỜI PHỤ BÁN HÀNG SỮA DINH DƯỠNG VÀ CÀ PHÊ.
Thu nhập:7 tr
Tuổi:  ( 20t đến  50 t ) 
Thời gian:-8h-11h30
                  -13h30-17h00
                (Nghĩ chủ nhật)
Không cần bằng cấp,nhiệt tình,vui vẻ.
Lh  0796668798. trao đổi trực tiếp",RECRUITMENT,0,"Không có địa chỉ cụ thể, yêu cầu liên hệ trực tiếp qua số điện thoại nhưng không cung cấp địa chỉ rõ ràng (Số nhà/Tên đường/Tòa nhà) hoặc tên thương hiệu nổi tiếng",7 triệu,Phụ bán hàng sữa dinh dưỡng và cà phê
"CẦN:3 NGƯỜI PHỤ BÁN THỰC PHẨM TẠI HẢI CHÂU(Đ/N) ( 22t-50t)nam+nữ 
TG: 8h-17h (cn nghỉ) 
Thu nhập : 8tr/ tháng 
Liên hệ: 0388135124",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Hải Châu'), yêu cầu liên hệ qua số điện thoại nhưng không cung cấp thông tin địa chỉ rõ ràng",8tr/ tháng,Phụ bán thực phẩm
"cô em đang cần việc làm ở lại,ko vướng bận gia đình, có kinh nghiệm 
👉GIÚP VIỆC NHÀ CHĂM EM BÉ
 sạch sẽ thật thà . ai cần liên hệ sdt 0789072561",RECRUITMENT,0,"Không có địa chỉ cụ thể, yêu cầu liên hệ qua SĐT nhưng không cung cấp thông tin địa điểm rõ ràng",,Giúp việc nhà chăm em bé
"141 Đỗ Bá cần tuyển:
Tạp vụ: dọn bàn + rửa chén
Ca 16h - 22h30
24k/h + 300k chuyên cần",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi '141 Đỗ Bá' mà không có tên đường hoặc tên thương hiệu rõ ràng), yêu cầu không rõ ràng (chỉ ghi 'ca 16h - 22h30' mà không có thông tin liên hệ cụ thể như SĐT hoặc địa chỉ đầy đủ)",24k/h,Tạp vụ
"💎💎💎NHÂN DỊP KHAI TRƯƠNG SẢN PHẨM MỚI CẦN NGƯỜI BÁN HÀNG TẠI CỬA HÀNG ĐÀ NẴNG CHO KHÁCH VIỆT VÀ NƯỚC NGOÀI :
(Xoay ca và cả ngày) Nhận tiền theo ngày : 150k - 250k
👉 Yêu cầu: Siêng năng và chăm chỉ.
- LIÊN HỆ: 0888923409 và gặp trực tiếp anh Quyền
(Zalo: 0888923409)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua Zalo mà không cung cấp số điện thoại",150k - 250k,Người bán hàng tại cửa hàng
"#Cần nhân viên nữ bán hàng giờ hành chính.
👉Có bảo hiểm, nghỉ lễ và cn.Thu nhập 7.5tr.
LH : 0935623633",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực Cẩm Lệ', 'Tại Đà Nẵng'), yêu cầu liên hệ qua số điện thoại nhưng không cung cấp địa chỉ rõ ràng",7.5tr,Nhân viên nữ bán hàng
"📣LẨU THÁI 39K TUYỂN  NHÂN VIÊN NAM
📊Số lượng: 2
Công việc: nướng thịt
Yêu cầu: nhanh nhẹn
⏰Thời gian làm việc:
Ca tối: từ 16h đến khi dọn xong quán (muộn nhất là 1h sáng). Có xếp lịch linh hoạt theo lịch học
🏠Địa chỉ: 09 An Thượng 16 (sau Trường Đại học Kinh tế)
💰Lương: 20k/h (có xét tăng lương khi làm lâu dài và nắm bắt công việc tốt). Ca tối có phụ cấp ăn khuya 20k/ người.
------
📮Mọi thông tin ib trực tiếp cho mình, hoặc liên hệ Zalo: 0988452182 (Trân)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi '09 An Thượng 16' mà không có tên đường hoặc khu vực), yêu cầu liên hệ qua ib/zalo mà không cung cấp số điện thoại rõ ràng",20k/h,Nhân viên nướng thịt
"📢 THÔNG BÁO TUYỂN DỤNG
❗️ Cần Nữ làm việc tại  Đà Nẵng . TAM KỲ
👉 Vị trí.  + Bán hàng tại chỗ . 
                 + Các mặt hàng Mỹ Phẫm
👉 Độ tuổi  : 20t -- 56t
👉 Thời gian  :  từ 8h -16h 30
👉 khởi điểm :  8tr + thưởng
     Chế độ nghỉ đầy đủ theo quy định, chủ nhật , lễ, tết, du lịch... 
☎️ Liên hệ : 0766510131",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu liên hệ qua điện thoại nhưng không cung cấp số điện thoại rõ ràng",8tr,Bán hàng tại chỗ
"💯CẦN GẤP 5 BẠN NAM /NỮ
🌀🌀🌀- Độ tuổi: 20- 60 tuổi
- 🌅🌅🌅Thời gian: GIỜ HÀNH CHÍNH  (8h đến 4h30 ) 
- công việc : phụ bán hàng. Hỗ trợ khách hàng. 
- 📌📌📌 Địa điểm: CẨM LỆ. HẢI CHÂU. THANH KHÊ. #ĐàNẵng
- 💰💰💰Thu nhập : 8 triệu ( + thưởng khi làm tốt)
- quyền lợi 
- được nghĩ 4 ngày /tháng. 
- nghĩ lễ - tết. 
- được đào tạo. tranning trước khi làm. 
- được làm trong môi trường thân thiện. nhiệt tình. 
- cơ hội thăng tiến . 
* 📱📱📱Liên hệ: ĐT 0336722125( Zalo)",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Khu vực Cẩm Lệ', 'Tại Đà Nẵng'), yêu cầu liên hệ qua Zalo mà không cung cấp số điện thoại cụ thể",8 triệu,Phụ bán hàng
"CHIÊU MỘ NHÂN SỰ, CẦN VIỆC NHẮN TRỰC TIẾP ZA-LO: 0702-539-282
Tuyển sinh viên ra trường làm tại Đà Nẵng.
Yêu Cầu: Tốt nghiệp Trung Cấp, Cao Đẳng, Đại Học
Công Việc:
- Nhân viên CSKH
- Nhân viên Sale - NVKD
- Phát triển quản lý đội nhóm - Nhân sự
- Văn phòng tổng hợp
IB zalo hẹn lịch phỏng vấn",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi 'Tại Đà Nẵng'), yêu cầu Inbox riêng (IB zalo hẹn lịch phỏng vấn) mà không cung cấp số điện thoại liên hệ",,"Nhân viên CSKH, Nhân viên Sale - NVKD, Phát triển quản lý đội nhóm - Nhân sự, Văn phòng tổng hợp"
"cô em đang cần việc làm ở lại 
có kinh nghiệm GIÚP VIỆC NHÀ CHĂM EM BÉ
  tính sạch sẽ thật thà.ai cần liên hệ sdt 0789072561",RECRUITMENT,0,"Không có địa chỉ cụ thể, yêu cầu liên hệ qua SĐT nhưng không cung cấp thông tin liên lạc đầy đủ (chỉ có số điện thoại nhưng không có địa chỉ rõ ràng)",,Giúp việc nhà chăm em bé
"✨ 𝐂Ầ𝐍 𝐁Ổ 𝐒𝐔𝐍𝐆 NGƯỜI LÀM VIỆC BÁN HÀNG  TẠI  🌟 HẢI CHÂU - THANH KHÊ   🌟
THỜI GIAN :8h00-17h00 
      💸THU NHẬP: 7.500.000 + Thưởng
             🔥Được off  lễ, CN hằng tuần
             📌Độ tuổi : 20-30 tuổi ( không nhận sinh viên) 
     ☎LIÊN HỆ TRỰC TIẾP",RECRUITMENT,0,"Không có địa chỉ cụ thể (chỉ ghi Khu vực Cẩm Lệ, Thanh Khê), yêu cầu liên hệ trực tiếp mà không có số điện thoại",7.500.000,Bán hàng
