text,is_recruitment,cat_reason,label,legit_reason
"Tuyển Phục Vụ Quán Nhậu Đêm
127-129 mai thúc lân 
2 Nam - 2 Nữ
Lương cơ bản 6tr5",1,Tin đăng tuyển dụng nhân viên phục vụ quán nhậu.,1,Việc quán xá có địa chỉ cụ thể.
"[P'CUISINE] - Chuỗi cửa hàng ẩm thực Âu tại Đà Nẵng, chuyên phục vụ các món ăn chất lượng theo phong cách hiện đại, hiện đang mở rộng hoạt động và tuyển dụng các vị trí sau:
I. KHU NHÀ HÀNG
Phụ bếp – Số lượng: 01
Nhân viên Service – Số lượng: 01
Barista – Số lượng: 01
II. SIÊU THỊ THỰC PHẨM
Nhân viên Thu ngân Full-time – Số lượng: 02
YÊU CẦU CHUNG
Giao tiếp Tiếng Anh cơ bản
Tác phong chuyên nghiệp, nhanh nhẹn, trung thực
Có tinh thần trách nhiệm, chủ động trong công việc
Ưu tiên ứng viên có kinh nghiệm ở môi trường F&B 
QUYỀN LỢI
Mức lương thỏa thuận theo năng lực
Phụ cấp + thưởng theo hiệu suất công việc
Môi trường làm việc chuyên nghiệp, ổn định
Được đào tạo nâng cao kỹ năng chuyên môn
Hưởng đầy đủ chế độ theo quy định của công ty
Cơ hội phát triển và gắn bó lâu dài
THÔNG TIN ỨNG TUYỂN
📍 Địa điểm làm việc: 64 Lê Quang Đạo, TP. Đà Nẵng
📧 Email: rec.hr@butchershopplus.com 
📞 Hotline: 0932 416 155 (Ms. Linh)
#Barista #Service",1,"Tin đăng có tiêu đề '[P'CUISINE] - Chuỗi cửa hàng ẩm thực Âu tại Đà Nẵng, chuyên phục vụ các món ăn chất lượng theo phong cách hiện đại, hiện đang mở rộng hoạt động và tuyển dụng các vị trí sau:",1,"Tin tuyển dụng từ chuỗi cửa hàng ẩm thực P'CUISINE tại Đà Nẵng, có địa chỉ cụ thể, mô tả công việc rõ ràng."
"#Cần nhân viên nữ bán hàng giờ hành chính.
👉Có bảo hiểm, nghỉ lễ và cn.Thu nhập 7.5tr.
LH : 0935623633",1,Tin đăng tìm nhân viên bán hàng với mức lương cụ thể.,0,Thiếu địa chỉ công ty/quán xá. Xưng hô 'LH' thiếu chuyên nghiệp.
"141 Đỗ Bá cần tuyển:
Tạp vụ: dọn bàn + rửa chén
Ca 16h - 22h30
24k/h + 300k chuyên cần",1,Tin đăng tuyển dụng nhân viên tạp vụ với mô tả công việc cụ thể và mức lương.,1,"Việc công ty/quán xá, có địa chỉ cụ thể."
"🔷 TUYỂN DỤNG NHÂN VIÊN KHO THUỐC – ĐÀ NẴNG
📍 Địa điểm làm việc:
Nhà thuốc 78 Hồ Xuân Hương, P. Khuê Mỹ, Q. Ngũ Hành Sơn, Đà Nẵng
📞 Liên hệ: 0988 174 741 (Ms. Phương)
🎯 YÊU CẦU ỨNG VIÊN
Tốt nghiệp THPT.
Có phương tiện đi lại.
Nhanh nhẹn, chăm chỉ, trách nhiệm trong công việc.
⏰ THỜI GIAN LÀM VIỆC
Ca hành chính: 8h – 16h hoặc 9h – 17h.
🎁 QUYỀN LỢI
Lương cơ bản + phụ cấp cơm trưa + xăng xe.
Đóng BHXH ngay khi thử việc.
Gói bảo hiểm sức khỏe công ty.
Môi trường làm việc ổn định, đồng nghiệp thân thiện.
Nghỉ phép năm và nghỉ lễ Tết theo quy định.",1,"Tin đăng tuyển dụng nhân viên kho thuốc với yêu cầu, thời gian làm việc và quyền lợi được nêu rõ.",1,"Tin tuyển dụng công ty/quán xá, có địa chỉ cụ thể."
"CẦN NGƯỜI BÁN HÀNG MỸ PHẨM 
⏰Thời gian :
     Sáng -Chiều : 8h -17h00 (nghỉ 2 tiếng)
💰💰
 - Pt: 3tr5  - Fulltime: 8tr
-> LƯU Ý CÔNG VIỆC NGHIÊM TÚC
• Vui , hòa đồng, có trách nhiệm 
✨Lh: : 0934873175",1,Tin đăng tìm người bán hàng với mức lương cụ thể.,0,"Thiếu địa chỉ cụ thể, xưng hô thiếu chuyên nghiệp ('-> LƯU Ý CÔNG VIỆC NGHIÊM TÚC')"
"🌟 PHÁT TRIỂN RỰC RỠ CÙNG FPT TELECOM 🌟
🚀 FPT Tuyển Dụng Nóng:
10 CHUYÊN VIÊN BÁN HÀNG & CSKH
05 CHUYÊN VIÊN DIGITAL MARKETING
🎯 Bạn Đang Tìm Kiếm Một CƠ HỘI BỨT PHÁ?
✅Một môi trường làm việc năng động, sáng tạo không giới hạn?
💰 Mức lương hấp dẫn 10 - 20 Triệu/tháng và không giới hạn?
📈 Cơ hội thăng tiến rõ ràng, được định hướng phát triển sự nghiệp?
✨ Chính sách đãi ngộ TỐT và phúc lợi toàn diện từ Tập đoàn hàng đầu?
👉 FPT Chính Là Nơi Dành Cho Bạn!
📥 ỨNG TUYỂN NGAY ĐỂ GIA NHẬP ĐỘI NGŨ FPT TẠI ĐÀ NẴNG:
📞 Liên hệ (Zalo/Hotline): 0943 533 444
📧 Gửi CV về email: OanhHTT@fpt.com
📍 Địa điểm làm việc: FPT City, P. Ngũ Hành Sơn, Đà Nẵng
Đừng bỏ lỡ cơ hội! Chúng tôi đang chờ đợi tài năng của bạn!",1,Tin đăng tuyển dụng nhân viên bán hàng và marketing tại FPT Telecom Đà Nẵng.,1,"Tin tuyển dụng từ FPT Telecom, công ty uy tín, có địa chỉ làm việc cụ thể."
"Nhờ ad duyệt bài ạ
Cần tìm đồng đội♥️
Sam coffee, 71 Đoàn Khuê, Ngũ Hành Sơn cần tìm 1 nhân viên đứng quầy độc lập:
- Thời gian: từ 6h-11h30 hằng ngày, có xoay ca theo lịch học.
- Yêu cầu: ưu tiên có kinh nghiệm, nếu ko có kinh nghiệm sẽ được đào tạo.
- Lương 120/buổi và ăn trưa. Làm full tháng 4tr/tháng.
- Nhanh nhẹn, trung thực, vui vẻ, chăm chỉ, yêu pha chế.
- Liên hệ ngay sđt 0905089968 để biết thêm thông tin nhé.",1,Tin đăng tìm nhân viên phục vụ tại quán cafe Sam coffee.,1,"Tin tuyển dụng quán cafe có địa chỉ cụ thể (71 Đoàn Khuê, Ngũ Hành Sơn), mô tả công việc rõ ràng và liên hệ sđt."
"⭐ THÔNG BÁO TUYỂN DỤNG TẠI GRANDVRIO OCEAN RESORT ⭐
🔥 Vị trí 👇👇
• Giám sát Bếp Á / Asian Kitchen Sup 
• Nhân viên Bếp Á / Asian Kitchen Staff
• Tạp vụ / Steward 
✨ Quyền lợi:
⏱ 8 ngày off/tháng 
 👉 12 ngày phép/ năm
🛡 Đóng BHXH Full lương
🍱 Hỗ trợ cơm ca tại Resort
💰 Chính sách phúc lợi đầy đủ, đãi ngộ rõ ràng
💵 Nhận Service Charge, chế độ phúc lợi full trong thời gian thử việc
📌 Làm việc tại : Đường Thanh Niên Ven Biển, Thôn Viêm Đông, Phường Điện Bàn Đông, Thành phố Đà Nẵng. 
📩 Ứng tuyển ngay hôm nay!
📞 Hotline: 09747 32337 (Ms. Dung)
📧 Email: recruitment@routeinnvietnam.com",1,"Tin đăng có thông tin tuyển dụng vị trí cụ thể, quyền lợi và cách liên hệ.",1,"Tin tuyển dụng có địa chỉ cụ thể, mô tả công việc rõ ràng, liên hệ qua hotline và email."
"💯  VIỆC LÀM ĐÀ NẴNG 
👉 CẦN TUYỂN :  NỮ BÁN HÀNG 
Độ tuổi  20t -- 57t .
⏰️ Thời gian : Sáng  : 8h -11h30   
                 - Chiều: 13h30 - 17h
Chủ nhật . lễ . nghỉ theo chế độ nhà nước 
💲 Thu nhập: 8.5 - 9tr / tháng 
Quan tâm  ☎️  0973918090  để nhận  việc.",1,"Tin đăng tuyển dụng nhân viên bán hàng với thông tin về mức lương, thời gian làm việc và cách liên hệ.",1,"Việc bán hàng tại quán xá, có thông tin liên hệ rõ ràng."
"⭐ CÔNG TY TNHH ĐT&PT SILVER SHORES
CROWN GAMES CLUB – TUYỂN GẤP 50 NHÂN SỰ ĐIỀU HÀNH TRÒ CHƠI
Trai xinh – gái đẹp – máu lửa thì vào team ngay!
💸 Thu nhập: từ 11.5 triệu/tháng
Công việc hơi “căng”, nhưng môi trường xịn – thu nhập ổn – đồng đội siêu nhiệt.
🌟 QUYỀN LỢI CỰC HẤP DẪN
✔ Ở KTX FREE
✔ Ăn ca FREE
✔ Công ty cấp đồng phục FREE
✔ Giặt ủi FREE
→ Sống chill, không lo chi phí!
✔ Đầy đủ BHXH – BHYT – BHTN
✔ Nghỉ phép năm + quà lễ tết
✔ Teambuilding “quẩy banh nóc”
✔ Đào tạo chuyên nghiệp – nâng kỹ năng liên tục
🚀 LỘ TRÌNH THĂNG TIẾN 4 BẬC RÕ RÀNG
Nhân viên → Tổ trưởng → Chủ quản → Giám đốc
Chỉ cần quyết tâm là lên rank không giới hạn.
👍MÔ TẢ CÔNG VIỆC: ĐIỀU HÀNH TRÒ CHƠI
Không yêu cầu kinh nghiệm
Vào là đào tạo ngay – kèm cặp tận tình
Môi trường chuyên nghiệp – năng động – văn minh
📍 ĐỊA ĐIỂM
Lô 8, Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng
📱 ỨNG TUYỂN NGAY
Zalo: Ms. My – Ms. Tú
☎ 0236 3 918 888 – Ext: 31156 / 32023
✉ recruitment.crownclub@silvershores.vn
🔎 Facebook: SilverShoresTuyendung",1,"Tin tuyển dụng nhân viên điều hành trò chơi với mô tả công việc, quyền lợi và thông tin liên hệ rõ ràng.",1,"Công ty có địa chỉ cụ thể, mô tả công việc rõ ràng, lương hợp lý.  "
"Cần nữ phụ bán hàng trực tiếp tại Đà Nẵng.
❤️❤️🕛: 8h 00 đến 11h 30 phút.
..........13h 30 đến 17 h.
😍😍 : Tuổi từ 30 đến 50 tuổi. 
🌹🌹: Thái độ tốt, làm lâu dài.
💌💌 Thu nhập: từ 6 triệu đến 9 triệu tùy CV nhé.
☎️☎️: 0905725449 gặp trực tiếp để trao đổi g",1,Tin đăng tìm người phụ bán hàng trực tiếp tại Đà Nẵng với mức thu nhập cụ thể.,1,"Việc bán hàng tại quán xá, có địa chỉ Đà Nẵng. Mức lương hợp lý."
"TUYỂN PHA CHẾ 
CA SÁNG FULLTIME VÀ PARTTIME XOAY CA
 (biết pha chế cơ bản, biết dùng máy cafe,  sẽ được hướng dẫn)
• Mức lương : Thương lượng khi phỏng vấn
• Yêu cầu: Chăm chỉ, thật thà, ham học hỏi
Địa chỉ: 173 Châu Thị Vĩnh Tế ( La Bàn cafe)
Gửi CV ( có hình ảnh rõ mặt)    
Zalo 0368227232",1,Tin tuyển dụng nhân viên pha chế cafe,1,Tin tuyển dụng quán cafe có địa chỉ cụ thể.
"CẦN TUYỂN NHÂN VIÊN BẢO VỆ CÁC VỊ TRÍ
1. Bảo vệ tại KCN Điện Nam - Điện Ngọc 
- Thời gian: 24 nghỉ 24 
- Mức lương 5.000.000/ và tuyển đội trưởng ca 6h sáng 18h chiều lương 5.000.000 tiền trách nhiệm 700k  lễ tết mọi nhân viên được × 2 chế độ đầy đủ theo quy định
* Thông tin xin vui lòng liên hệ .0905575517  & 0901126363 văn phòng 264 phan đăng lưu đà nẵng...........................",1,"Tin đăng tuyển dụng nhân viên bảo vệ với thông tin về vị trí, thời gian làm việc và mức lương.",1,Tin tuyển dụng công ty/quán xá với địa chỉ rõ ràng. Mức lương có thể thấp nhưng không quá bất thường.
"🎉 TUYỂN NHÂN VIÊN - QUÁN DÊ ANH 🐐 🎉
📍 Địa chỉ: Lô 7B2A, khu đô thị FPT, Nam Kỳ Khởi Nghĩa, Hòa Hải, Ngũ Hành Sơn
⸻
🧑‍🍳 VỊ TRÍ TUYỂN DỤNG
KHO - TIẾP THỰC FULL TIME
 • ⏰ Thời gian: 9h00 – 22h00 (có nghỉ trưa)
 • 💰 Lương: 6.000.000đ/tháng
 • 🗓 Tháng off 2 ngày có lương
⸻
🌟 QUYỀN LỢI & MÔI TRƯỜNG LÀM VIỆC
 • Hỗ trợ cơm ca, xoay ca linh hoạt 🍚
 • Môi trường trẻ trung – năng động – vui vẻ – hòa đồng
 • Thưởng cuối tháng cho nhân viên làm việc tốt ✨
 • Cơ hội gắn bó và phát triển lâu dài cùng quán
⸻
📞 Liên hệ ứng tuyển ngay:
👉 0375 275 272 (Zalo)
Hoặc đến trực tiếp DÊ ANH – Đặc sản Dê Núi Quay để phỏng vấn nhé!",1,Tin đăng tuyển dụng nhân viên KHO - TIẾP THỰC FULL TIME tại quán dê Anh.,1,Tin tuyển dụng từ quán dê có địa chỉ cụ thể. Mức lương phù hợp thị trường.
"CẦN TUYỂN 04 N Ữ TIẾP THỰC MÓN, tiệm gà Hawa’s Food : 14h30-22h30
Thử việc: 5tr5 + CƠM TỐI
Ưu tiên đã nghỉ học, thích nghi tốt tăng lươn g nhanh 
ĐC: 92-94 LÊ THANH NGHỊ - LH Z a lo 0799.43.3579",1,Tin đăng tuyển dụng nhân viên phục vụ tại tiệm gà Hawa's Food.,1,Tin tuyển dụng quán xá có địa chỉ cụ thể.
"👉CẦN 1 CHỊ PHỤ BÁN MẶT HÀNG THIẾT YẾU 
 ⏰8H-17H :CN/LỄ NGHĨ 
💲7tr5
☎️ :0932543844",1,Tin tuyển dụng nhân viên bán hàng tại mặt hàng thiết yếu.,0,"Việc nhẹ lương cao, thiếu địa chỉ cụ thể, xưng hô 'chị' thiếu chuyên nghiệp."
"✨ #Hội_An_ĐIỆN_BÀN_ĐIỆN_NGỌC em cần 5 nữ bán hàng  ( ko cần tiếng anh) 
       👉Thời gian :8h ĐI ~16h30 về . 
      💎Tuổi 25T~55T.( hòa đồng) 💎
  👉💵: 8tr tháng+ phụ cấp+ thưởng  
👉LH SĐT:09O6.746.641.ưu tiên gọi trực tiếp",1,Tin đăng tìm 5 nữ bán hàng với mức lương cụ thể và thông tin liên lạc.,1,"Việc bán hàng tại quán điện tử, có địa chỉ cụ thể (Hội An) và số lương hợp lý."
"🌲🌲VIỆC LÀM LÂU DÀI🌲🌲
💎Hoà Cường -Thanh Khê -Hải Châu💎
🌲🌲----+----🌲🌲-----+-----🌲🌲
Giới: nữ
Tuổi: 20 - 38
Cv: Phụ việc tại chỗ
Tiền: 8tr tăng theo năng lực 
Y/C: vui vẻ, hoà đồng, nhiệt tình
Quan tâm lh 0357917443 đi làm ngay
🌲🌲🌲-------Xin cảm ơn ạ-------🌲🌲🌲",1,"Mô tả rõ ràng về việc làm, yêu cầu và điều kiện, liên hệ để đi làm ngay.",1,"Việc công ty/quán xá, có địa chỉ cụ thể. Mức lương ở mức trung bình."
"[NGŨ HÀNH SƠN] Tuyển nhân viên bán hàng thị trường Coca Cola
Thu nhập: 11 - 14tr (LC + KPI), làm ca hành chính 8 tiếng T2 - T7
Yêu cầu: THPT, chịu khó di chuyển
Phúc lợi: Thử việc 1 tháng với mức lương hấp dẫn. Được tham gia bảo hiểm xã hội. Thưởng tháng 13 và các ngày lễ, Tết. 
Liên hệ zl 0909 064 289 để ứng tuyển",1,"Tin đăng chứa từ khóa 'Tuyển nhân viên', mô tả vị trí làm việc bán hàng và yêu cầu kỹ năng.",1,"Việc bán hàng tại thị trường Coca Cola của công ty Ngũ Hành Sơn, có địa chỉ và thông tin liên hệ rõ ràng."
"Tuyển người phụ bán quán cơm
Bảo ăn bao ở
Gần trường đại học việt hàn
Sđt 0855390368",1,Tin tuyển người phụ bán quán cơm,1,"Việc công ty/quán xá, có địa chỉ cụ thể gần trường đại học Việt Hàn."
Cần 2 bạn nam nữ phục vụ yêu cầu nhanh nhẹn hòa đồng lương khởi điểm 19k/1h giỏi đc tăng lương+tiếp+lễ đc cho tiền tươi+tăng ca -LL 15h đến 23h về kết zl 0339643129,1,"Mô tả công việc phục vụ, lương khởi điểm và thông tin liên hệ.",0,"Văn bản thiếu địa chỉ cụ thể, xưng hô 'bạn' không chuyên nghiệp, có dấu hiệu mồi chài 'lương khởi điểm 19k/1h giỏi đc tăng lương+tiếp+lễ đc cho tiền tươi'"
"✨ 𝐂Ầ𝐍 𝐁Ổ 𝐒𝐔𝐍𝐆 NGƯỜI LÀM VIỆC BÁN HÀNG  TẠI  🌟 HẢI CHÂU - THANH KHÊ   🌟
THỜI GIAN :8h00-17h00 
      💸THU NHẬP: 7.500.000 + Thưởng
             🔥Được off  lễ, CN hằng tuần
             📌Độ tuổi : 20-30 tuổi ( không nhận sinh viên) 
     ☎LIÊN HỆ TRỰC TIẾP",1,Tin đăng tìm người bán hàng với mức thu nhập cụ thể và điều kiện làm việc.,0,"Thiếu địa chỉ cụ thể, chỉ có tên tỉnh thành. Xưng hô thiếu chuyên nghiệp: 'LIÊN HỆ TRỰC TIẾP'"
"CHIÊU MỘ NHÂN SỰ, CẦN VIỆC NHẮN TRỰC TIẾP ZA-LO: 0702-539-282
Tuyển sinh viên ra trường làm tại Đà Nẵng.
Yêu Cầu: Tốt nghiệp Trung Cấp, Cao Đẳng, Đại Học
Công Việc:
- Nhân viên CSKH
- Nhân viên Sale - NVKD
- Phát triển quản lý đội nhóm - Nhân sự
- Văn phòng tổng hợp
IB zalo hẹn lịch phỏng vấn",1,Tin đăng có yêu cầu tuyển sinh viên làm việc tại Đà Nẵng với nhiều vị trí khác nhau.,0,"Thiếu địa chỉ cụ thể, xưng hô 'IB zalo' thiếu chuyên nghiệp, công việc rộng rãi không rõ ràng."
"Cần 2 người bán thực phẩm đóng hộp.                                            Khu vực Thanh Khê - Hải Châu - Cẩm Lệ                                      Thời gian từ 8h đến 17h, trưa nghĩ 2 tiếng, hỗ trợ xoay ca
Thu nhập 9 triệu/ tháng + thưởng
Lh hoặc ib: 0933772316",1,Tin tuyển dụng người bán thực phẩm đóng hộp.,1,"Tin tuyển dụng công ty/quán xá, có địa chỉ cụ thể khu vực Thanh Khê - Hải Châu - Cẩm Lệ."
"👉 Ba Hưng Bakery đang tìm đồng đội siêu xịn nè 👀👀 
Chúng mình đang cần thêm đồng đội tại vị trí NHÂN VIÊN BÁN HÀNG
🚀 Địa điểm và thời gian làm việc:
- 559 Trần Hưng Đạo: 5h-10h, 14h-23h
- 118 Ngũ Hành Sơn: 16h-22h
💰 Lương: 23.000 – 24.000đ/giờ
🎁 Thưởng chuyên cần, Thưởng Lễ, Tết đầy đủ🎉 
🛡 Đóng BHYT khi gắn bó lâu dài
🌟 Môi trường làm việc năng động, thân thiện, hòa hợp.
👉 NHANH TAY INBOX ZALO hoặc GỌI NGAY 0918 504 596 (ib Zalo) để có ngay Job xịn nhé !!!!!!!!",1,"Tin đăng tìm nhân viên bán hàng với vị trí, địa điểm, thời gian làm việc và mức lương cụ thể.",1,"Tin tuyển dụng từ quán bánh mì Ba Hưng Bakery, có địa chỉ cụ thể. Mức lương phù hợp thị trường."
"Tuyển Dụng
📌 Nhân viên nữ skiner(ráy tay, gội đầu)
- lương + 100%tip (thu nhập 8-10triệu)
- Làm việc môi trường chuyên nghiệp
-  Tay nghề Yếu đào tạo thêm
- làm việc lâu dài thu nhập không giới hạn
Liên hệ: sdt 0364924901
Đc :Ngũ hành sơn - Đà Nẵng",1,Tin đăng tuyển dụng nhân viên skiner với lương và điều kiện làm việc cụ thể.,1,Việc công ty/quán xá có địa chỉ cụ thể. Mức lương không quá cao so với thị trường.
"🧨🧨 TUYỂN DỤNG ĐI LÀM NGAY 🧨🧨
🏠Công ty Bất Động Sản Tuấn 123 - Miền Trung
Tuyển gấp NHÂN SỰ để Đào tạo thành MÔI GIỚI CHUYÊN NGHIỆP, ĐỈNH CAO với THU NHẬP KHỦNG 💥💥
Số lượng: 5
• Đào tạo hoàn toàn miễn phí.
• Thu nhập khủng 32 - 100tr / tháng.
• Hoa hồng hấp dẫn, thưởng nóng liên tục.
• Nguồn hàng sẵn hơn 5.000 căn không phải lăn tăn đi kiếm hàng.
👉🏻👉🏻 Chưa biết gì về Bđs, không có kinh nghiệm vẫn có thể tham gia vì sẽ được đào tạo từ a đến z, luôn có người sẵn sàng hỗ hỗ trợ.
☎️ Liên hệ ngay: 0357274968",1,"Tin đăng chứa từ khóa 'Tuyển dụng', mô tả vị trí làm việc và thu nhập.",0,"Lương quá cao so với công việc (đào tạo bất động sản), thiếu địa chỉ cụ thể của công ty."
"💥💥CHI NHÁNH TẠI ĐÀ NẴNG  TUYỂN DỤNG   !
🌟 Cần Nam Nữ làm việc  lâu dài tại  Đà Nẵng 
🌟 khởi điểm : 8tr / tháng + thưởng
🌟Thời gian :  8h -- 16h30
      🌟  Yêu cầu: 20t -- 58 tuổi
    🌟 Không cần kinh nghiệm.
☎️ Lh trực tiếp : 0973918090  ( zalo).💥💥",1,"Tin tuyển dụng công việc tại Đà Nẵng với yêu cầu cụ thể về thời gian làm việc, mức lương và độ tuổi.",0,"Thiếu địa chỉ cụ thể, xưng hô thiếu chuyên nghiệp ('🌟 Cần Nam Nữ làm việc...'), mức lương cao so với công việc chưa rõ ràng."
"⭐ CÔNG TY TNHH ĐT&PT SILVER SHORES
CROWN GAMES CLUB – TUYỂN GẤP 50 NHÂN SỰ ĐIỀU HÀNH TRÒ CHƠI
Trai xinh – gái đẹp – tinh thần máu lửa về team ngay!
💸 Thu nhập: từ 11.5 triệu/tháng
Việc có hơi “căng”, nhưng môi trường xịn – thu nhập ổn – team siêu vui.
🌟 QUYỀN LỢI XỊN XÒ KHÔNG NÓI DỐI
Ở KTX FREE – cơm FREE – đồng phục FREE
Giặt ủi FREE – sống chill khỏi nghĩ
Full combo BHXH – BHYT – BHTN
Nghỉ phép năm, quà lễ tết đủ đầy
Teambuilding bay nóc – đào tạo chuẩn chỉnh – nâng cấp kỹ năng liên tục
🚀 LỘ TRÌNH THĂNG TIẾN 4 BẬC – LEO NÚI DỄ NHƯ ĂN KẸO
Nhân viên → Tổ trưởng → Chủ quản → Giám đốc
Rõ ràng – minh bạch – ai quyết tâm cũng lên rank được.
🎮 CÔNG VIỆC: ĐIỀU HÀNH TRÒ CHƠI
Không yêu cầu kinh nghiệm
Vào là training ngay, kèm cặp tận răng
Môi trường cực kỳ chuyên nghiệp – năng động – văn minh
📍 ĐỊA ĐIỂM LÀM VIỆC
Lô 8, Võ Nguyên Giáp, Ngũ Hành Sơn, Đà Nẵng
📱 ỨNG TUYỂN NHANH
Quét Zalo ngay để join team: Ms. My – Ms. Tú
☎ 0236 3 918 888 – Ext: 31156 / 32023
✉ recruitment.crownclub@silvershores.vn
🔎 Facebook: SilverShoresTuyendung",1,"Tin tuyển dụng nhân viên điều hành trò chơi với mô tả chi tiết về công việc, quyền lợi và cách thức ứng tuyển.",1,"Tin tuyển dụng từ công ty có địa chỉ cụ thể, mô tả công việc rõ ràng, lương hợp lý."
"CẦN TUYỂN THÊM 2 NHÂN VIÊN KINH DOANH
công việc:  - Tìm kiếm, tư vấn phát triển thêm thị trường tạp hóa
                 - Chăm sóc khách hàng tạp hóa theo danh sách có sẵn
                 - Báo cáo kết quả hàng tháng.
Quyền lợi: -Môi trường làm thoải mái, ko gò bó thời gian
                 - Thu nhập hấp dẫn: lương cứng + mở điểm, thu nhập không giới hạn
                  - Lương tháng 13, lễ tết, Bảo hiểm đầy đủ
Địa chỉ liên hệ: 33 xuân quỳnh, khuê mỹ, ngũ hành sơn đà nẵng
điện thoại: 0973.409.606",1,"Tin đăng tuyển dụng nhân viên kinh doanh với mô tả công việc cụ thể, quyền lợi và thông tin liên hệ.",1,Tin tuyển dụng công ty/quán xá có địa chỉ cụ thể. Mức lương không quá cao so với thị trường.
"Cơ sở thực phẩm sạch Đà Nẵng cần nhân sự đi làm ngay
Công việc:
- Tư vấn,bán hàng,chăm sóc khách hàng
      Yêu cầu : 
- Nữ trên 25 tuổi
- Có ngoại hình 
- Chăm chỉ,siêng năng,chịu khó
- Muốn phát triển lâu dài
     Thời gian: Hành chính 
      Quyền lợi :
💵 8tr + thưởng
🌇Đi du lịch 
🌟Chế độ đãi ngộ theo quy định của Nhà Nước
 Liên hệ trực tiếp : 0935 655 887 ( Mrs. Hạnh)",1,"Tin đăng tuyển dụng nhân viên bán hàng, tư vấn khách hàng tại cơ sở thực phẩm sạch.",1,"Việc công ty/quán xá, có địa chỉ liên hệ rõ ràng."
Mình cần nữ phụ bán hàng thực phẩm hữu cơ.Cơ bản 7.5tr/tháng.Làm từ 8h đến 17h về.Cn: Nghỉ.Lh nhận việc 0877.908.505,1,Tin đăng tìm người phụ bán hàng thực phẩm hữu cơ.,0,Thiếu địa chỉ công ty/quán xá. Xưng hô 'Mình cần' thiếu chuyên nghiệp.
"em Trường gửi thông tin dự án ở các khu vực đang là điểm nóng bất động sản đến quý anh chị khách hàng có nhu cầu tìm hiểu mua căn hộ để ở và đầu tư.
ngoài ra em Trường hiện đang tuyển dụng “ [VIỆC LÀM]
Sự nghiệp lớn bắt đầu từ một cú click ứng tuyển - Còn chần chừ gì không ứng tuyển!
--------
Các vị trí công việc:
 Nhân viên kinh doanh
 Nhân viên Tư vấn
 Nhân viên Telesale (Full/Part-time)
 Nhân viên CSKH
--------
 Lương cứng tối thiểu: 𝟱.𝟬𝟬𝟬.𝟬𝟬𝟬 VNĐ/tháng
 Chăm chỉ, nhanh nhẹn & tự tin giao tiếp
 Không yêu cầu kinh nghiệm - PV đi làm ngay
 Cùng nhiều phúc lợi hấp dẫn khác đang chờ bạn!
--------
Địa chỉ làm việc: 168 Xô Viết Nghệ Tĩnh - Hải Châu - Đà Nẵng
 Hotline/gmail: 0964252744
Liên hệ em Trường để nhận thêm thông tin các chính sách ưu đãi tốt về các dự án tiềm năng kèm theo cơ hội việc làm mới luôn chào đón bạn cùng đồng hành.",1,"Văn bản chứa thông tin tuyển dụng rõ ràng với các vị trí công việc, lương và yêu cầu.",1,"Tin tuyển dụng rõ ràng địa chỉ làm việc, mô tả công việc cụ thể. Mức lương tuy thấp nhưng phù hợp thị trường."
"🔥 TUYỂN CỘNG TÁC VIÊN KINH DOANH – THU NHẬP LINH HOẠT 🔥
Bạn muốn:
✔️ Tăng thêm thu nhập mỗi tháng
✔️ Học kỹ năng bán hàng & xây dựng thương hiệu cá nhân
✔️ Làm online tại nhà – thời gian linh hoạt
💰 Thu nhập theo năng lực: 3–15 triệu/tháng hoặc hơn
Công việc phù hợp cho sinh viên, mẹ bỉm, nhân viên văn phòng, Gen Z muốn phát triển thêm nguồn thu.
Liên hệ Zalo / SĐT: 0877 572 768 (Nữ)",1,"Tin tuyển cộng tác viên kinh doanh, mô tả thu nhập và yêu cầu kỹ năng.",0,"Việc online, thu nhập theo năng lực cao không rõ ràng, xưng hô thiếu chuyên nghiệp."
